"HolderAddress","Balance","PendingBalanceUpdate"
"0xd800ab2aa897ee9a3c706c6cddae22fe131cda44","3,332.757","No"
"0xeacf5444aee01bdc0d41d2b0aea88b98d58096c7","3,332.757","No"
"0x0f9ca8af4d8ea551efe8f9b570c8049d9a5742b2","3,332.757","No"
"0x2c6fac0e4f2982619794cad145264aae49916caf","3,332.757","No"
"0x40fafa386133b104a6845958dad72c34a82b7c0d","3,332.757","No"
"0x7cd968bccce6116bd92068a36dd7634c5637bf2b","3,332.757","No"
"0xaa05534e076f91e98608172f0ea2370ec27992d7","3,332.757","No"
"0x4219a4e21364ae4a5d170aa064fc633c2f82cf2f","3,332.757","No"
"0x66db904b05ae63718898427756fd20add22b368e","3,332.757","No"
"0xd0d0339543db5db4e869f235b18f1b1be5bc70d4","3,332.757","No"
"0x39f307105e6fa9367981196f44fe183fac5b80dc","3,332.757","No"
"0x1e11f4a3e757dfe7abeab847ae124eafe29b37b6","3,332.757","No"
"0x60cf8f9eb1d3bdfc1a4c064349fdeb885ced67bd","3,332.757","No"
"0x1c252775fc0584d5fbffa7b1f6418891cdb228e6","3,332.757","No"
"0xb298cdb5d68c78c43b7a8201f856b985ec5db9a8","3,332.757","No"
"0x12a972762ef7f3477a4132d607cf2d40e771b205","3,332.757","No"
"0x0ad99d0ac12aca982d9aaf1bf5cd3c40f073fef2","3,332.757","No"
"0x83dde3e517cd50f31c9a814a383bb514dd0352cc","3,332.757","No"
"0xf2ee2a0312b357b165de8c3219b30c0343fc3cb4","3,332.757","No"
"0xb0357e4444e4b04d5493c3a8208b15adfa520c2d","3,332.757","No"
"0xb48bc48b7743248b54d8308d062da330ff297393","3,332.757","No"
"0x54f5f18d24beaab7c1a511cc488468399b16578c","3,332.757","No"
"0xb9f7d08574d14827d09021368f9e658db1c9c922","3,332.757","No"
"0x6d025be60dde094dda7ab1473973797df95de9b9","3,332.757","No"
"0xc68e5f2e972ee9df59aa33cdcd6292f45d5bddfb","3,332.757","No"
"0xc1087ff4443703a29e58d086de8a71229b43cf04","3,332.757","No"
"0x7d83769649e27975d9236b810a7ada8ba3a12d04","3,332.757","No"
"0xee72596504b2b92cdc9619b8fabe633ecd447414","3,332.757","No"
"0x5fe40343a659d210b33118a672e2b8882bf5c8ab","3,332.757","No"
"0x0115f4924299237e9ed2a4ff57db4e74dc880b9c","3,332.757","No"
"0x5bb3d6705a88e3ffbef07480a678c136b60a42fd","3,332.757","No"
"0xad644f199d71a4eede71f8e0c37ff8f7712c719e","3,332.757","No"
"0xbd48b5f9a9680e18f6ccdfc6ca8d09a2b6a301e7","3,332.757","No"
"0x1c827c96f86c99e8266e3ffc12f30af47f5ecc75","3,332.757","No"
"0x8937561068e15f9a1d2be02c9d73a7e2d7744552","3,332.757","No"
"0xc6eda6d9fdb36e27e3b853e9fe59b85fbdb5519c","3,332.757","No"
"0xb7c7ca05c101999e6ef49dc26fa5df7271917087","3,332.757","No"
"0x3e666ac6db39e861179a5b6b5ea1158709b37d7e","3,332.757","No"
"0xbfe7a328c5cdfb46203c8bbfa925812a2c6ee377","3,332.757","No"
"0x82417ed7192e790549c5f3defe382f9c9f3bfdaf","3,332.757","No"
"0xee4281c2edfbe1ecdb51305aac3d88ce29d6eea7","3,332.757","No"
"0x790ecfa150e9669b2ff2b1748d622113278d2816","3,332.757","No"
"0x93fb9c58da2b030fc311c50444f105ee318fec8b","3,332.757","No"
"0x42fea8fd9f4f7d831f8ccfc47997159902afc652","3,332.757","No"
"0x59b4592fb55f66d32d00bfa545fbe5e5c96ce7c2","3,332.757","No"
"0xdb78a28b246a073a8c33dea09c382ee9f6a2ace9","3,332.757","No"
"0x3b317a6838d168e9f09ffffd954149d22e442bb1","3,332.757","No"
"0xe64f8f98ecf2556205de11c60c2bde08bbc0c590","3,332.757","No"
"0x9a68d71127de3b05700253e00c5b9daae60a5eaa","3,332.757","No"
"0xf7ed513408031a58aeda3191b9361fba76dbab8f","3,332.757","No"
"0xadd37bdf3ad6c59f293bae19dee804394ce163b7","3,332.757","No"
"0xc4b698219b56a0e20fa7e983b80cfa987e302b6c","3,332.757","No"
"0x59d7cb873dcb349c3e298dc7a389ff2b4962769f","3,332.757","No"
"0x740fe0aecd56987591d3c277f463e33815b32059","3,332.757","No"
"0x236cf46fb580ca999e67a2bc018aba398c98c5ba","3,332.757","No"
"0x22692635c7c8b7865a61fe3824230dadcc388fb7","3,332.757","No"
"0x319cd60924574661a56bfd35f5c6f81baf95c1a5","3,332.757","No"
"0x0f7697f72ce1adf5a8d57494dce18b8382ab316d","3,332.757","No"
"0x17782e2ee9eee72a461462af822cfd0bcff3fbe5","3,332.757","No"
"0xdb949cd8598edb32db62bdaabe4f05ac6e6795ea","3,332.757","No"
"0xfd22ffccba5ba78ba02f827e4a2bcfcc70ff4ecb","3,332.757","No"
"0xb37d6cf10de23beb11235fb7a6902437fd6c2dc0","3,332.757","No"
"0x2ea39aff3e8f515aab2f92d546a6de37400e921e","3,332.757","No"
"0x017c8e3a25ce669db65a90c5ca2c82fa65509a51","3,332.757","No"
"0xae428acbc6445f9c66e10903e9672a486c8735d5","3,332.757","No"
"0x8b0908b410d46558eb3ecb95849323d9fbc22c93","3,332.757","No"
"0xca29a0ff7a6bb541415c724e937d6de947f06471","3,332.757","No"
"0xb9f5ab41cd8d025151f4f9a8be1d88cbbb8c5653","3,332.757","No"
"0x6a8bc0b9c17dbf87abe7f0e3988274554caffc5a","3,332.757","No"
"0x95208d3674a178b05e7fd84d030dc29115f023e2","3,332.757","No"
"0xc4a1dae71c7928108926c7e98da881c61e9addcc","3,332.757","No"
"0x58cd1487f22b1a63975652566390f34c98b78378","3,332.757","No"
"0xbaa42800cbbe14a7fd6c3048399e9dd71064aabc","3,332.757","No"
"0xe547a91035f5974e0b88c5ec84af71e2ca536a1b","3,332.757","No"
"0xe59772359e28891ca1bb4d06423a6931c80ffa81","3,332.757","No"
"0xdb36c0168109f6f3f8c04653e68b90aa533576e5","3,332.757","No"
"0x3224e17f378028a8403536faef0d56d287ae9831","3,332.757","No"
"0xc9ff6724a21d1206093420e36ad4d47d1ddfb8b3","3,332.757","No"
"0xb28340a0dbb4231f3c12e54bbffef566830c87d1","3,332.757","No"
"0xa0d05d1817ba4e8babda961fc8c152b57f2abf81","3,332.757","No"
"0xd727ad9a39ba8f439198adf36950f2bcc56afb3f","3,332.757","No"
"0x9fedc1325b700cd046050efe158d327c2c6e0982","3,332.757","No"
"0xe7658e7c47d222f60165ad537fe34c1c2c2cd17d","3,332.757","No"
"0x5be090d2c68439c7accfe31fc9388bccf08c301a","3,332.757","No"
"0x9829700b28ee06ec5b719b0fcf3f8004abd4bc35","3,332.757","No"
"0x8f24b5479b457b0465a4d423df588bff309ca232","3,332.757","No"
"0xda9cd3cffa8dae99f04d3040f6634f3545b0393e","3,332.757","No"
"0xaa5ae7247ed8f6efee69c435fdfd092a7838574e","3,332.757","No"
"0x95246deea7008f2b54d360fa02145f62553eb102","3,332.757","No"
"0xb0a67f389d6dfe3a0ca262d70029d7d1cdc5c226","3,332.757","No"
"0x2ee2569de3d66c1e9e66958fe636e21112385eea","3,332.757","No"
"0xc29c899b6442a7790d3c3e63a4d9a9174d3e62fd","3,332.757","No"
"0xbbc94acf3ef6ed886ba56d6137a39e4956a66414","3,332.757","No"
"0x7425cc2b09465093b7b698df550c4d48b47e6443","3,332.757","No"
"0x977c4be1649b2e067658ed073ce588789b7d374e","3,332.757","No"
"0xc1486c1eb87e19bdc0e6289e2622aa54ab432b7b","3,332.757","No"
"0x1ebb3a50a8bd09aeda9bf8f266399d243f765b54","3,332.757","No"
"0xce8ff1b05f15dc00102edfab0267331767b4679f","3,332.757","No"
"0x278f21dca9990f266c7453381e84c834a8cc3ef2","3,332.757","No"
"0x75db2c9f73ead6eea8b65fc45e3f41cead011d97","3,332.757","No"
"0xd6bef5f530ca76d9bf7da5322405f7902e9ca767","3,332.757","No"
"0xd0ad34fca052be5757e580f774dc2b15d7ddce9c","3,332.757","No"
"0xec3d4cb7dc331948b8ee212bfb1acea1819850e3","3,332.757","No"
"0xbe14206d6c386764bd411df805afcef88f201449","3,332.757","No"
"0x7ba975024af9fbc004af2e7e73e50cf197afe917","3,332.757","No"
"0xb90cdd56fccfee814dee0e490d9da087ddba2075","3,332.757","No"
"0x9993df625a894fc3bba75505bdf8941865e74d71","3,332.757","No"
"0x7e88b99145bb336bbe0305e747d33257e559fa65","3,332.757","No"
"0x7c3ab23f3460d0c7b7f94ae360af379aecdd60a4","3,332.757","No"
"0x6ea227c0fc51688da6065e2af669f02bc68094b5","3,332.757","No"
"0xbbe9d65b01de03fc6ff07705f47a3659e135e623","3,332.757","No"
"0x3deb247d569dc559c9c6c28605fa0366eb59c4c0","3,332.757","No"
"0x06f13db85cb4ec4bf7545cea17846a6fef8f13e3","3,332.757","No"
"0x27973e50bce70b8085d9ec8e51b8f279db27228d","3,332.757","No"
"0x33511594ae03e63f7463734d8a457010ecae4c62","3,332.757","No"
"0x1dd57cf2dd8628ed8ed42b922c923b1c2c1a5753","3,332.757","No"
"0x242987bea0eb92bc379e6fc646b70b526abecb34","3,332.757","No"
"0xfd683b48b711c4af60a6e5f9e8cfedd9555188c1","3,332.757","No"
"0x7cf182322b44faff0720efd7c3b26fe91204e62e","3,332.757","No"
"0xbbea25b716763c0ba181a18a3a3a8f84079b50a2","3,332.757","No"
"0x8984f0a0ced5f5626e9ef20f82344b08bcc9df73","3,332.757","No"
"0x3007c7de38bb1d40a76e7bfe560ab9f9e4ae36c4","3,332.757","No"
"0xad225e3610dffb7eca20d823c6d6e546b4587aa4","3,332.757","No"
"0x8ec8d5bf54ad95f524fcc9fde2520bae89f1b352","3,332.757","No"
"0xcc9514742161700392792bbfc5345846a4aea168","3,332.757","No"
"0xfc6b3c9c2797249dc0d3b311ba8a3d3d2591dd9a","3,332.757","No"
"0x361dd886500537737727063db5e146084922135b","3,332.757","No"
"0xcdbb8913dc0d184d94ee889594b3be8fcee34fd0","3,332.757","No"
"0xc396f4f2adc58b04efa9d1a4bca8b2a31559bb6f","3,332.757","No"
"0xcbd2afd9258a9adad3bc11d2fc2ae4edc1e6e0b5","3,332.757","No"
"0x820ce0c7670fcf782efab4a4afd9f9f6d46edf93","3,332.757","No"
"0x807964b8cd4d5be2247404585ec8032416284e78","3,332.757","No"
"0xf94050ffa18f8eadacd26101830d7255a23c2f4b","3,332.757","No"
"0xea5e5c8077d7dc5614ae29f97e80b59b425af10b","3,332.757","No"
"0xd894bfa9077188970e36c06295a979ed8d5777ba","3,332.757","No"
"0xc13923ab7ad879021d084a4df08ddf1ed0688324","3,332.757","No"
"0xa72490ac473d32d61d0507a0a0ec2f907836a112","3,332.757","No"
"0xfad2d44e0ab4608d361b3094429d904670f425e7","3,332.757","No"
"0xfbd15743e28c9b9c5c25c619c0a4f8b4d75dbe00","3,332.757","No"
"0xbec15c3aae52a18bcd9d6dc7287aa2b3d937195c","3,332.757","No"
"0x4b83c9c1aa05722bc37880cbd1c252b26822d282","3,332.757","No"
"0x6bb7a8cd44f16057faee2160e4030457848c241f","3,332.757","No"
"0x880e935c6944177ed10a5ed4c0fe426ce10d3dc9","3,332.757","No"
"0xc060f5634038c866283fa4ed4f2ef91188a42c7b","3,332.757","No"
"0x85bbac6948417a703ea7626f31d26c9ed6afdd59","3,332.757","No"
"0xef209d270689ffa37ecb459c3b9bd741c2195d00","3,332.757","No"
"0x52d45ea75c12265c0f3a7ebabcb1415cfc5e963f","3,332.757","No"
"0x171cafe946e6031e302e4424e9751fa3fbd5b2ed","3,332.757","No"
"0x7de639d9b6ed293bc508fdafb8bd595da1081a94","3,332.757","No"
"0xcd92ae36c77d8a4f58a2959f2256b3a00c121417","3,332.757","No"
"0x5401c910e46abfa469bd67412b5a3dc791df42f9","3,332.757","No"
"0x4abefc3e89627b50396d95dfa8eee1164c9dc158","3,332.757","No"
"0x0b9c4d85b9341982182d65d2a4dd5508441f7387","3,332.757","No"
"0xc59e71227fefab6c60d51e9fdbf063e815f6d59f","3,332.757","No"
"0xd5d6589a5f254b97ed389f74c899990e9ec3afa4","3,332.757","No"
"0xf00b3a4587c1b0faeea02568625f73dbf3729192","3,332.757","No"
"0xefe4d8c94cca90bc1d4e6bf01af0ca2b1989500d","3,332.757","No"
"0xe16a39bc6583b4be116da57a22e5c7e0c1accde0","3,332.757","No"
"0xc0ac9f9e54797b7c2f8d4a1e2f34e805fac47292","3,332.757","No"
"0x7f2b28c3cacf410a12081eb6ac7fcce5919a3f36","3,332.757","No"
"0xb36f444436155f0220bdf2827637c6c03267adc8","3,332.757","No"
"0x06eca6fe6a6b65df81fa4261adf817dabb8a48ad","3,332.757","No"
"0x1661d7dd09c08133c85624f198acea87844d5ff3","3,332.757","No"
"0x76f5f469fd03e557eee32bd0d3d32c31e54408d7","3,332.757","No"
"0x0344f7c3efd26cc292e7ed53f45d3e8c332f5e85","3,332.757","No"
"0xefae1508b96c27dae94a3f79c6f9ef60b4e14de0","3,332.757","No"
"0x884a573dca426d2aa127951215dfb55414c928f6","3,332.757","No"
"0x2a3209b395208c3f3cd5bafb476fa6fe0240116d","3,332.757","No"
"0x872bc8e2560c7a1998a489856c8c6cde017f32ce","3,332.757","No"
"0x83eb3ab29e07db95d77ddff017fe541ee940a917","3,332.757","No"
"0x845426c4d83a105b6e690f99dd2edbca8513f6bd","3,332.757","No"
"0xb07f79b58b7b9d403d4adb07f5c64954e211c3ed","3,332.757","No"
"0xc37cab6519db8be3ea45d5599885e475c943c28e","3,332.757","No"
"0x363d3acf13bf2301b52314356651dd4b63a6da14","3,332.757","No"
"0x4662f1e8a5acc8dd3e18070fd0987fcc83af27c7","3,332.757","No"
"0xfd3e59d642de41e77a9dc0ce2cecc7f57c1c7c07","3,332.757","No"
"0xbd70c78cd682926c27e56c61e346a65ffe3d2f90","3,332.757","No"
"0x3e751575053def2406a99e93fa19c7a2d5d94fb6","3,332.757","No"
"0x604f3b73f5fdc407a7e6d4e77ba058d0f4eb02b8","3,332.757","No"
"0x9c31638c123fbf1c74bc6f9054e501d71d010cfb","3,332.757","No"
"0xc316f57218fec88d08041ba385482cc957678b52","3,332.757","No"
"0x4531af40e4c78c39340a42754f70876d5230260a","3,332.757","No"
"0xfc12712372807c79f06513abe681c142a2d63bad","3,332.757","No"
"0xddbb8ca2a389b6dfbf4705b987c23d2e85d1b27b","3,332.757","No"
"0xcbd3295f2b58fe465434e3ede3171ca01734953b","3,332.757","No"
"0x82c7ecd77a6cf04fa001c3734549301447e49e3a","3,332.757","No"
"0x33ddf753d05199fe3b0383569b6655b1b2a98e5f","3,332.757","No"
"0xf2855c7d0b67e2a8a5f32d9b121dde72c88e4f51","3,332.757","No"
"0x99e01471d9662db97693daf48c46b9dab6621fad","3,332.757","No"
"0x599565314a71d9658b6c69f8b47ce3b5216bfaf2","3,332.757","No"
"0x93f64c34e6ddf1fa86a0418c3b6ae9276ac34968","3,332.757","No"
"0xa7e7a0b8f9792f2c2b90b3e39746c8388d0348a7","3,332.757","No"
"0xf9d8dff8e1c79eef82c2281a2125e12a3e25c71a","3,332.757","No"
"0x6bed845ad6cc71439f0311c6b15095abf9fb7733","3,332.757","No"
"0xee151b5c37dc24c62113d51b247bdc362438350e","3,332.757","No"
"0xbe6bba9d6196ff5ca12dd6d4a3c217f27a3e9977","3,332.757","No"
"0x2f667ef778fa369e44cc26801522ed12e5ca33f9","3,332.757","No"
"0x50127cc75826310dbb82fc240b2405650957f63c","3,332.757","No"
"0x011ab9ef735553bab13be2812999de45a9027262","3,332.757","No"
"0x25e060b66464b66fa4c6ec9158d13d50e21d2b68","3,332.757","No"
"0x3fc5765579152e1ef069183476f517bae097a114","3,332.757","No"
"0xc2782793267e2de67e9628ac659c2ddf49eb95ce","3,332.757","No"
"0xe9aed9aca7e2ff64a3a0f0daa15205d0dd6730ec","3,332.757","No"
"0xc28e5e0437acaffb1eee0747a33a261fb24817e1","3,332.757","No"
"0x56c6540fbce6d80a53beb7b50747d336b8b30b3a","3,332.757","No"
"0xadecb195816ee7948149d1c0bf1f77cb53b400cd","3,332.757","No"
"0x7974e36eaf14ad10c37b6436ad5d096a8062f695","3,332.757","No"
"0x75d668e722a73463797566e0902b01b83827d914","3,332.757","No"
"0x00a6eb5d299e901e854ffc9e148eff9ce18d6613","3,332.757","No"
"0x106aa51c5df37c79e336237c5d2810ba73e4982c","3,332.757","No"
"0xd48190a7762c7a6208be997f9b9b2a2f0cfe8678","3,332.757","No"
"0x1e5c3a8738b9b76a1c175918e63595aef41adcab","3,332.757","No"
"0xa2936ab06bb5ce44b7a58c9b99bc09313e9cf2ad","3,332.757","No"
"0x1ee3de04c402ce6ecbbea7762c4c6e781401a981","3,332.757","No"
"0xb0e2e7c2bf67023e665aed9008bb0180b679b412","3,332.757","No"
"0xc51926169bc40289f51f2be17209ba29717c6a7d","3,332.757","No"
"0x6474ba884eb63574b675ee5e5213cb80f0a46dd9","3,332.757","No"
"0xb348c0108abd6e7b4989e1746eec2c38c84e8557","3,332.757","No"
"0x143f7ae5e067a98514b40ea9f39b62824e5c99b0","3,332.757","No"
"0x85569191199d2535d0afbce946dd51215c2b86c9","3,332.757","No"
"0xf9e81fe85c1b06453f2883aae70744362d4f5db7","3,332.757","No"
"0x6e85a3750ff0f3c780e41beec007bd722d5d0a62","3,332.757","No"
"0x7e090903d8afb27361aadc9738c29a9015d46946","3,332.757","No"
"0x6e2a8be2fb15490b511b135aaa61f5d7557069d4","3,332.757","No"
"0x3f4afae75eaca9076446c064bcfb24ec35480830","3,332.757","No"
"0xf174d452c256d13f19e41fd3816f8d78e60ba4f0","3,332.757","No"
"0x846d80d9b99daec469d00ad9dbe5ea91b21ef626","3,332.757","No"
"0x07a91a2b34e8b8c68caec591a3b046185a381cd7","3,332.757","No"
"0x08cf4fb8b77143e1e1677e626dc319706c454030","3,332.757","No"
"0x2c1c75fc64ec3a9c87f8d0e16fc5d64089635ab4","3,332.757","No"
"0x2de94eb31a99b0c13df66a6b0a9d5a9e94a21645","3,332.757","No"
"0xb341a746d44cd0a2c734634955696b5d6b4055c4","3,332.757","No"
"0x6853e1fae781dbfefa94b2eea600f8dce89f3933","3,332.757","No"
"0x15de0bd43084ac81c990581c3d9e9779d975d603","3,332.757","No"
"0x2331a61307641f51866de6d7acdcf67013c3963e","3,332.757","No"
"0xcfa22e205df394fb38bd21806945544ce6b5a988","3,332.757","No"
"0xd218748d9daf6764f5dc58e663ed864a3b79466b","3,332.757","No"
"0x2ca8b732082b60fd62b7a881b37934119341952d","3,332.757","No"
"0x7eca71951899f53347208347739793e0fd34c5ff","3,332.757","No"
"0x585120fb77de7936e32087d5873c24345f0b9d50","3,332.757","No"
"0xc556532052da001a6e978fffb806d652af730bac","3,332.757","No"
"0x600ff1519e3340785e824ebf0035fb826d0da32c","3,332.757","No"
"0xa7b17584b8e41a4c01566890b6fd08564b9cacd9","3,332.757","No"
"0xbed68b5ade077e5c0a84dd6459a721b71b2bd864","3,332.757","No"
"0x982ec22dbd1f973693e4b02d205f4e5c57aeee4d","3,332.757","No"
"0xd8dd5abacec998540ae00c869c16c63ac9eed1fe","3,332.757","No"
"0x7fa649bf7dbcf95abfda562fae3a43451034e522","3,332.757","No"
"0xa4ef9d8046bcd3482c09273d8834b8f3638ab934","3,332.757","No"
"0xf31d60426ec8eff927deaa1eec4d5eb78f653484","3,332.757","No"
"0x06eb742e8c45322072c85a65d4ec8389bcf0675e","3,332.757","No"
"0x667308f2074cbbd8e07423c995d33e00c38ef156","3,332.757","No"
"0xbff0c0964060ab7c4270a5d6b913553fc91e20f8","3,332.757","No"
"0x443039042de7b3bba40d67815d943c12ee27412e","3,332.757","No"
"0x90635dad512772a7536a4a74e087453a06589b6c","3,332.757","No"
"0x0f4b3b3fadbf241b086d535edbaab9cf00022e1d","3,332.757","No"
"0x80c65910d3b0f30d26b194bea6bcf8cc8af42c70","3,332.757","No"
"0x4f4abb6263dd3d84a30137a0425ad425371fc8d8","3,332.757","No"
"0xbea6b52ddc7e2046bee48c0132e8cd3746015a4f","3,332.757","No"
"0x319662a4ed7ac0beb42bb521e7b6d898695cf519","3,332.757","No"
"0x66c50983f09feb6ddf1ec7f07b532ea6bd01fbd9","3,332.757","No"
"0x391af9ee35775121325f67673d8f4a7b3382e18f","3,332.757","No"
"0x5d81121f7c55ecfdc80cb349ceb7d3fa411704d1","3,332.757","No"
"0x7f60ab8f1ddf934f460e0ac80150d9fb3e86b4be","3,332.757","No"
"0x826d5743c0ec59f5dec9d69fda3cc99fdcd6a1cf","3,332.757","No"
"0x8bb7ce160648e69814b09485d82ee5ecf116a3c3","3,332.757","No"
"0x6db7c1d6d822cf4e32f3eb74d152e1919382396c","3,332.757","No"
"0x7149a7bd329a70ea4c29f1cd8dbd013a66d14987","3,332.757","No"
"0x21a8a8586dbf3d50be24e6e568675e975f951971","3,332.757","No"
"0xdc71ce0b2db321cf5008984f1f9728c76567b5b4","3,332.757","No"
"0x2dfa2e1ba3de447c1b93bc7b079fab7e72dee8d0","3,332.757","No"
"0xe3de860af12acb76eb03c13563e191b9e68230df","3,332.757","No"
"0x6063f3295df750d2a7dff09086ea14487830049b","3,332.757","No"
"0x8fbf95d976febbcec6b503bfec64abb17c87fedb","3,332.757","No"
"0x39c55ab857548a119f668e4c7d1948c2477ce01a","3,332.757","No"
"0xf47854315323e1b2b2f6a3a28d3d9730bd18a94e","3,332.757","No"
"0xac9459ffb256a59be24cbf64db565549fe311e64","3,332.757","No"
"0x9a47cc68dff416d82452d136c8e1e3c5a33976e6","3,332.757","No"
"0x1434c748b722b5539a21e785a0bcd8e06c4e9d8a","3,332.757","No"
"0x90b1ba45b96a81b541473580415e5c1a16ce068b","3,332.757","No"
"0x26cc7373bec3880f5ed7e4d692a5ab8260e52cf5","3,332.757","No"
"0x4f5a12e0bb2f253ca1a603eee32fe1fb2d74e49c","3,332.757","No"
"0x74eb170287eb04b217b6f3d029addbd41a6be0c2","3,332.757","No"
"0x93ee03f3ff500310689b42876bd115df95e919c3","3,332.757","No"
"0xcaf875658a1017ed68072abf40fe12880ec452f0","3,332.757","No"
"0xe85e172bd15c09bf82f4ab628986730e3d119429","3,332.757","No"
"0x0c93b97989fae2110ff7662db25d55dbb1cf077e","3,332.757","No"
"0x1c307d880ea535395b5057b791f18342ac74088e","3,332.757","No"
"0x24e1261bf5abc00e20117c6e927be7f7a9559c62","3,332.757","No"
"0x9048f363edb4aac299e5af2a67e6759018f70a4d","3,332.757","No"
"0x8f492332fbbd0421ceed6fe116ad72cbc801a0d7","3,332.757","No"
"0xe561efecc5b05e6b0bbd75d3e3d12f43bba29d3a","3,332.757","No"
"0x0f1b6f01296c326718b8304eb0b858bc3a37a158","3,332.757","No"
"0x506149ea8e81613e0fc0c4709a5f08ea91f7e905","3,332.757","No"
"0x51d9bc0713cbc4d4cda94ec9ef0b786a2a126b86","3,332.757","No"
"0x19a1d8fbe7e443bbff4626383bd48653109ace59","3,332.757","No"
"0xdc6b4a1764b1fbdaaf18ba1940d602d0190e3794","3,332.757","No"
"0x206b9f920bd58d2cb6400b02aca322e4472c3a81","3,332.757","No"
"0xad0dc53cee5a36c13e543c27be8f25dcd6f4b416","3,332.757","No"
"0xe0deeb7c1bcdd3c6cb3270f8fae9f0ce235dc919","3,332.757","No"
"0xaa488c3a3bda87c98026b855028ee743baf6d7d1","3,332.757","No"
"0xb2b672292494cc5c3a5f5984520a638d9781599b","3,332.757","No"
"0x9d70832e42ca065ec079a5728674afbe75b92db1","3,332.757","No"
"0xd07168286c2a5100a74e7ad70ff4469db0895dda","3,332.757","No"
"0xa9f1bf7d299f1af49a77056b9e731f0d0793218e","3,332.757","No"
"0x97416deb5a12545e6bd2d1f1e4a7f5e7645827fe","3,332.757","No"
"0xa50c8dc9b0d25445b396a3e5e710a7692ed18743","3,332.757","No"
"0xb6e57f51c11b05b13eb1dbb8b0e7c9b6179ea2c8","3,332.757","No"
"0x6a8ac1abf2c3e22b53ba7ae4450d5956c946f041","3,332.757","No"
"0xf0bae6c97f248c81ddf3abdbe4395aaa74478aec","3,332.757","No"
"0xd8926c2b822a6f2ff1719adb7ec9607e641a2d40","3,332.757","No"
"0xe490470b41badff124bfbeb24c97863d0e72f30c","3,332.757","No"
"0x4297f6e44822109f93c743842d714bdb2c1a656a","3,332.757","No"
"0x968e80874a83a2ee21ff62effe7bedce853bedd8","3,332.757","No"
"0xa715380fb33eee9751ae33eb250122b5b4a185e2","3,332.757","No"
"0x6c67a7d842e2daa2ca6927defb261fc10d10f8f5","3,332.757","No"
"0xc024763c2173a0cc8f509765be3a21c53481fa6f","3,332.757","No"
"0x2ee70ed1d39f43e2dfd9f21b714645560b7bef62","3,332.757","No"
"0x69b4bdc8829e6437152e6c202695eb1d8137bf44","3,332.757","No"
"0x190529fac586ed0b038db55e869dbc290a56c981","3,332.757","No"
"0x2542245fe35c9877b739624c86dd4acc3424934b","3,332.757","No"
"0x072ab5da9a2c8082ee3e6487f44e9d5d7bd39b8e","3,332.757","No"
"0xe1a3868f639de09cee80a292ac4263e936da8908","3,332.757","No"
"0xe55118e1d93883c8b81ecf347a81612a414979a2","3,332.757","No"
"0xda5e54ee57d1ae21ab7e099ae312b70b9d7f9f6a","3,332.757","No"
"0x4686a9250f6dfc615e5620494b217d2a6aa87f1f","3,332.757","No"
"0xd7ef14a741b6fc1158d3403e534b402694413009","3,332.757","No"
"0x6ad1fa0eab1ec17156901799018c88c11de1c6a5","3,332.757","No"
"0xb65e38f0cac9ce9e48418e2b73f68a56a5f3caca","3,332.757","No"
"0x75b7dbad8b7682764d761ab23d3797735c210131","3,332.757","No"
"0x5ad80880944eedf447ee74411cf4ce6b1e8a147a","3,332.757","No"
"0x4296522dedac610148977f9df37fa14bece328ca","3,332.757","No"
"0xcd3a560277ad2256f8a87410c3c14dbc1af3651f","3,332.757","No"
"0x15a57cc87ffd6ff14112cfb10119df62380f16f1","3,332.757","No"
"0x66df8c080555907e2df7ac75bad295b77b922941","3,332.757","No"
"0x9c7a8a9fa73240d2e750d2ffcdaae2873c24b48e","3,332.757","No"
"0xe7a1220b0c5612246c5bb742cf73b5ef545ca973","3,332.757","No"
"0x431bc50dd4e5a0e72fe73ef1f6768c1d7b8ff5e0","3,332.757","No"
"0xe75c14fe03c5cee9b66f4d3f6bba059e00b87973","3,332.757","No"
"0xa81e1cd90e9eebbe486f05a4157fffc0df97ab6e","3,332.757","No"
"0x284a4406e2f085eaed6e7aeed4e2ea7bb2780458","3,332.757","No"
"0xbae3ba98a9e6cd09c46f49108794eecf0fa5d25a","3,332.757","No"
"0x0d9949d48781c8f99c2a354889a904f8a027678a","3,332.757","No"
"0xb99f856124e2741e9ab7ad1a242307592181d39f","3,332.757","No"
"0xaa2894038f73ea1241d68afdff39fcaf1a9ed42c","3,332.757","No"
"0xa62e700e8aacb3174e12913dda5f86429e5c56de","3,332.757","No"
"0x2c21ee2681da21be3903273478382ba17a1d1623","3,332.757","No"
"0x25e95fad5422e5567856898774978566c405a711","3,332.757","No"
"0xd6db3b037f1ec11d5ca31ab7f1c664ce556c3b16","3,332.757","No"
"0x4df75ebd144aa6f4f58d94b6e448536b900660a0","3,332.757","No"
"0x0fd2d02bd596a79d7d82f8057304eaff377f06d3","3,332.757","No"
"0x162d168169cd2a265586efe70afb3b9546d2b5e4","3,332.757","No"
"0x4e7c7028b11e4623f0344728c1a139eff4b774c2","3,332.757","No"
"0x1e6f59833284bf0190f28919a88d3e08fdb1ed1e","3,332.757","No"
"0xd9da9a9c6369e4e142cee3b459b895a1c04b3f7b","3,332.757","No"
"0x9a1db9591f36c4f370ac7043fb1d66b283418019","3,332.757","No"
